type,name,res_id,src,value,fuzzy
selection,"ekd.document.line.product,type_product",0,Intangible assets,Нематериальные активы,0
selection,"ekd.document.line.product,type_product",0,Material,Материалы,0
selection,"ekd.document.line.product,type_product",0,Service,Услуги,0
selection,"ekd.document.line.product,type_tax",0,Including,в т.ч.,0
selection,"ekd.document.line.product,type_tax",0,Over Amount,Отдельно,0
selection,"ekd.document.line.product.tax,type_compute",0,Including,в т.ч.,0
selection,"ekd.document.line.product.tax,type_compute",0,Over Amount,Отдельно,0
selection,"ekd.document.line.request,state",0,Confirmed,Подтвержденно,0
selection,"ekd.document.line.request,state",0,Deleted,Удалено,0
selection,"ekd.document.line.request,state",0,Done,Выполнено,0
selection,"ekd.document.line.request,state",0,Draft,Черновик,0
selection,"ekd.document.line.request,state",0,Fully,Оплачен,0
selection,"ekd.document.line.request,state",0,Partially,Частично,0
selection,"ekd.document.line.request,state",0,Payment,Платеж,0
selection,"ekd.document.line.request,state",0,Request,Сообщение,0
selection,"ekd.document.line.request,type",0,Line,Строка,0
selection,"ekd.document.line.request,type",0,Subtotal,Подитог,0
selection,"ekd.document.payment,direction",0,Input,Входящий,0
selection,"ekd.document.payment,direction",0,Output,Исходящий,0
selection,"ekd.document.payment_term,form_payment",0,Bank payment,Безналичные,0
selection,"ekd.document.payment_term,form_payment",0,Cash payment,Наличные,0
selection,"ekd.document.payment_term,form_payment",0,Internet payment,Интернет платеж,0
selection,"ekd.document.payment_term,form_payment",0,Post payment,Денежный Перевод,0
selection,"ekd.document.payment_term,kind_payment",0,Down payment,Авансовый платеж,0
selection,"ekd.document.payment_term,kind_payment",0,Postpay,Постоплата,0
selection,"ekd.document.payment_term,kind_payment",0,Prepayment,Предоплата,0
selection,"ir.action.act_window,view_type",0,Board,Доска,0
selection,"ir.action.act_window,view_type",0,Form,Форма,0
selection,"ir.action.act_window,view_type",0,Tree,Вид,0
selection,"ir.action.keyword,keyword",0,Action form,Действие формы,0
selection,"ir.action.keyword,keyword",0,Action tree,Действие списка,0
selection,"ir.action.keyword,keyword",0,Form relate,Форма связана,0
selection,"ir.action.keyword,keyword",0,Open Graph,Открыть график,0
selection,"ir.action.keyword,keyword",0,Open tree,Открыть список,0
selection,"ir.action.keyword,keyword",0,Print form,печать формы,0
selection,"ir.action.report,extension",0,ODT Document,ODT Документ,0
selection,"ir.action.report,extension",0,PDF Document,PDF Документ,0
selection,"ir.cron,interval_type",0,Days,Дни:,0
selection,"ir.cron,interval_type",0,Hours,Часы,0
selection,"ir.cron,interval_type",0,Minutes,Минуты,0
selection,"ir.cron,interval_type",0,Months,Месяцы:,0
selection,"ir.cron,interval_type",0,Weeks,Недели,0
selection,"ir.cron,interval_type",0,Work Days,Рабочие дни,0
selection,"ir.lang,direction",0,Left-to-right,Слева на право,0
selection,"ir.lang,direction",0,Right-to-left,Справа на лево,0
selection,"ir.module.module,state",0,Installed,Установлен,0
selection,"ir.module.module,state",0,Not Installed,Не установлен,0
selection,"ir.module.module,state",0,To be installed,Для установки,0
selection,"ir.module.module,state",0,To be removed,Для удаления,0
selection,"ir.module.module,state",0,To be upgraded,Для обновления,0
selection,"ir.module.module.config_wizard.item,state",0,Done,Выполнено,0
selection,"ir.module.module.config_wizard.item,state",0,Open,Открыть,0
selection,"ir.module.module.dependency,state",0,Installed,Установлен,0
selection,"ir.module.module.dependency,state",0,Not Installed,Не установлен,0
selection,"ir.module.module.dependency,state",0,To be installed,Для установки,0
selection,"ir.module.module.dependency,state",0,To be removed,Для удаления,0
selection,"ir.module.module.dependency,state",0,To be upgraded,Для обновления,0
selection,"ir.module.module.dependency,state",0,Unknown,Неизвестно,0
selection,"ir.translation,type",0,Error,Ошибка,0
selection,"ir.translation,type",0,Field,Поле,0
selection,"ir.translation,type",0,Help,Помощь,0
selection,"ir.translation,type",0,Model,Шаблон,0
selection,"ir.translation,type",0,ODT,,0
selection,"ir.translation,type",0,Selection,Выбор,0
selection,"ir.translation,type",0,View,Вид,0
selection,"ir.translation,type",0,Wizard Button,Кнопка мастера,0
selection,"ir.ui.menu,action",0,ir.action.act_window,Действия окна,0
selection,"ir.ui.menu,action",0,ir.action.report,Действия отчетов,0
selection,"ir.ui.menu,action",0,ir.action.url,Действия ссылки,0
selection,"ir.ui.menu,action",0,ir.action.wizard,Действия мастера,0
selection,"ir.ui.view,type",0,Board,Доска,0
selection,"ir.ui.view,type",0,Form,Форма,0
selection,"ir.ui.view,type",0,Graph,Графика,0
selection,"ir.ui.view,type",0,Tree,Вид,0
selection,"res.request,priority",0,High,Высокий,0
selection,"res.request,priority",0,Low,Низкий,0
selection,"res.request,priority",0,Normal,Нормальный,0
selection,"res.request,state",0,Chatting,Переписка,0
selection,"res.request,state",0,Closed,Закрыто,0
selection,"res.request,state",0,Draft,Черновик,0
selection,"res.request,state",0,Waiting,Ожидание,0
selection,"res.request.history,priority",0,High,Высокий,0
selection,"res.request.history,priority",0,Low,Низкий,0
selection,"res.request.history,priority",0,Normal,Нормальный,0
selection,"res.request.history,state",0,Chatting,Переписка,0
selection,"res.request.history,state",0,Closed,Закрыто,0
selection,"res.request.history,state",0,Draft,Черновик,0
selection,"res.request.history,state",0,Waiting,Ожидание,0
selection,"workflow.activity,join_mode",0,And,и,0
selection,"workflow.activity,join_mode",0,Xor,исключающее ИЛИ,0
selection,"workflow.activity,kind",0,Dummy,Временный,0
selection,"workflow.activity,kind",0,Function,Функция,0
selection,"workflow.activity,kind",0,Stop All,Остановить все,0
selection,"workflow.activity,kind",0,Subflow,Подпоток,0
selection,"workflow.activity,split_mode",0,And,и,0
selection,"workflow.activity,split_mode",0,Or,или,0
selection,"workflow.activity,split_mode",0,Xor,исключающее ИЛИ,0
view,company.company,0,Accounting,Финансовые данные,0
view,company.company,0,Calendary and Date Payes,Календари и дата платежей,0
view,company.company,0,Chiefs,Управляющие,0
view,company.company,0,Companies,Организация,0
view,company.company,0,Company,Учет.орг.,0
view,company.company,0,Date Payes,Платежные дни,0
view,company.company,0,Employees,Сотрудники,0
view,company.company,0,Preferences,Настройка,0
view,company.company,0,Reports,Отчеты,0
view,company.company.config.init,0,Create Company,Создать организацию,0
view,company.company.config.init,0,You can now add your company into the system.,Теперь вы можете добавить организацию в систему,0
view,company.employee,0,Account in Bank,Счет в банке,0
view,company.employee,0,Accounting,Финансовые настройки,0
view,company.employee,0,Accounts in Banks,Счета в Банках,0
view,company.employee,0,Address and Contact,Адрес и Способы контакта,0
view,company.employee,0,Addresses,Адреса,0
view,company.employee,0,Adopted,Принято,0
view,company.employee,0,Advanced Properties,Дополнительные свойства,0
view,company.employee,0,Categories,Категория,0
view,company.employee,0,Children of Emplyee,Дети сотрудника,0
view,company.employee,0,Contact Mechanisms,Контактный способы,0
view,company.employee,0,Dismissal,Уволен,0
view,company.employee,0,Document,Документ,0
view,company.employee,0,Education,Образование,0
view,company.employee,0,Education and Work Experience,Образование и Стаж (Опыт) работы,0
view,company.employee,0,Employee,Сотрудник,0
view,company.employee,0,Employess,Сотрудники,0
view,company.employee,0,Full Name Employee,Фамилия Имя Отчество,0
view,company.employee,0,General,Основной,0
view,company.employee,0,Legal Document,Регистрационный документ,0
view,company.employee,0,Notes,Комментарии,0
view,company.employee,0,On vacation,В отпуске,0
view,company.employee,0,Other Properteis,Дополнительные свойства,0
view,company.employee,0,Restore,Восстановить,0
view,company.employee,0,State,Статус,0
view,company.employee,0,VAT,ИНН,0
view,company.employee,0,Work Experience,Опыт работы (Стаж),0
view,company.job_function,0,Job Function,Должность,0
view,company.job_function,0,Notes,Комментарии,0
view,ekd.company.department,0,Chields,Подчиненые,0
view,ekd.company.department,0,Employees,Сотрудники,0
view,ekd.company.department,0,Notes,Комментарии,0
view,ekd.company.department,0,department,Отдел,0
view,ekd.company.department.stock,0,Chields,Подчиненые,0
view,ekd.company.department.stock,0,Employees,Сотрудники,0
view,ekd.company.department.stock,0,Notes,Комментарии,0
view,ekd.company.department.stock,0,department.stock,Склад,0
view,ekd.company.staff_list,0,General,Основной,0
view,ekd.company.staff_list,0,Notes,Комментарии,0
view,ekd.company.staff_list,0,Payroll,,0
view,ekd.company.staff_list,0,Personal,,0
view,ekd.company.staff_list,0,Staff List,Штатное расписание,0
view,ekd.document,0,Documents,Документы,0
view,ekd.document,0,Draft,Черновик,0
view,ekd.document,0,List of documents,Список Документов,0
view,ekd.document,0,Post,В учет,0
view,ekd.document,0,Restore,Восстановить,0
view,ekd.document.head.advancecash,0,Advance reports,Авансовые Отчеты,0
view,ekd.document.head.advancecash,0,Cancel,Отменить,0
view,ekd.document.head.advancecash,0,Confirm,Подтверждать,0
view,ekd.document.head.advancecash,0,Description,Описание,0
view,ekd.document.head.advancecash,0,Draft,Черновик,0
view,ekd.document.head.advancecash,0,Finance Information,Финансовая информация,0
view,ekd.document.head.advancecash,0,Information,Информация,0
view,ekd.document.head.advancecash,0,Lines advance,Строки Отчета,0
view,ekd.document.head.advancecash,0,List of documents,Список Документов,0
view,ekd.document.head.advancecash,0,Post,В учет,0
view,ekd.document.head.advancecash,0,Post for Confirm,Послать на подтверждение,0
view,ekd.document.head.advancecash,0,Product Information,Информация по ТМЦ,0
view,ekd.document.head.advancecash,0,Request Information,Информация по Заявке,0
view,ekd.document.head.advancecash,0,Restore,Восстановить,0
view,ekd.document.head.bank,0,Account move,Операционный журнал,0
view,ekd.document.head.bank,0,Accounting,Финансовый учет,0
view,ekd.document.head.bank,0,Bank Payer:,,0
view,ekd.document.head.bank,0,Bank Recipient:,,0
view,ekd.document.head.bank,0,Canceling,Отменить,0
view,ekd.document.head.bank,0,Content payment,,0
view,ekd.document.head.bank,0,Documents of Bank,Банковские документы,0
view,ekd.document.head.bank,0,Draft,Черновик,0
view,ekd.document.head.bank,0,General,Основной,0
view,ekd.document.head.bank,0,List of documents bank,,0
view,ekd.document.head.bank,0,Page Book,Страница книги,0
view,ekd.document.head.bank,0,Payer:,Плательщик,0
view,ekd.document.head.bank,0,Post,В учет,0
view,ekd.document.head.bank,0,Post in bank,Послать в банк,0
view,ekd.document.head.bank,0,Recipient:,Получатель,0
view,ekd.document.head.bank,0,Restore,Восстановить,0
view,ekd.document.head.bank,0,Tax data,,0
view,ekd.document.head.cash,0,Add Number,Присвоить Номер,0
view,ekd.document.head.cash,0,Application,Приложения,0
view,ekd.document.head.cash,0,Document Base and Application,Основание и приложения,0
view,ekd.document.head.cash,0,Document Cash Order,,0
view,ekd.document.head.cash,0,Documents of Cash,Кассовые документы,0
view,ekd.document.head.cash,0,Draft,Черновик,0
view,ekd.document.head.cash,0,Entry,Проводка,0
view,ekd.document.head.cash,0,General,Основной,0
view,ekd.document.head.cash,0,Genetal,,0
view,ekd.document.head.cash,0,Line Analityc Payment,,0
view,ekd.document.head.cash,0,Notes,Комментарии,0
view,ekd.document.head.cash,0,Post,В учет,0
view,ekd.document.head.cash,0,Restore,Восстановить,0
view,ekd.document.head.cash,0,Total Expense,Всего расход,0
view,ekd.document.head.cash,0,Total Income,Всего приход,0
view,ekd.document.head.invoice,0,Add Number,Присвоить Номер,0
view,ekd.document.head.invoice,0,Cancel,Отменить,0
view,ekd.document.head.invoice,0,Delivered,Доставлено,0
view,ekd.document.head.invoice,0,Delivery,Доставка,0
view,ekd.document.head.invoice,0,Description,Описание,0
view,ekd.document.head.invoice,0,Finance Information,Финансовая информация,0
view,ekd.document.head.invoice,0,Information of Product or Documents,Информация о ТМЦ или Документах,0
view,ekd.document.head.invoice,0,Invoice,Счет,0
view,ekd.document.head.invoice,0,Invoice Lines,Строки счета,0
view,ekd.document.head.invoice,0,Invoices,Счета,0
view,ekd.document.head.invoice,0,Lines Invoice,Строки счета,0
view,ekd.document.head.invoice,0,Note,Комментарий,0
view,ekd.document.head.invoice,0,Notes,Комментарии,0
view,ekd.document.head.invoice,0,Obtained,Получено,0
view,ekd.document.head.invoice,0,Paid,Оплаченный,0
view,ekd.document.head.invoice,0,Partial payment,Частичная оплата,0
view,ekd.document.head.invoice,0,Payments,Платежи,0
view,ekd.document.head.invoice,0,Posted,В учете,0
view,ekd.document.head.invoice,0,Print,Печать,0
view,ekd.document.head.invoice,0,Restore,Восстановить,0
view,ekd.document.head.invoice,0,Send,Послать,0
view,ekd.document.head.invoice,0,Tax,Налог,0
view,ekd.document.head.invoice,0,To Pay,На оплату,0
view,ekd.document.head.invoice_goods,0,Add Number,Присвоить Номер,0
view,ekd.document.head.invoice_goods,0,Cancel,Отменить,0
view,ekd.document.head.invoice_goods,0,Delivered,Доставлено,0
view,ekd.document.head.invoice_goods,0,Delivery,Доставка,0
view,ekd.document.head.invoice_goods,0,Description,Описание,0
view,ekd.document.head.invoice_goods,0,Finance Information,Финансовая информация,0
view,ekd.document.head.invoice_goods,0,Information of Product or Documents,Информация о ТМЦ или Документах,0
view,ekd.document.head.invoice_goods,0,Invoice Goods,Товарный документ,0
view,ekd.document.head.invoice_goods,0,Invoice Lines,Строки товарного документа,0
view,ekd.document.head.invoice_goods,0,Lines Invoice Goods,,0
view,ekd.document.head.invoice_goods,0,Note,Комментарий,0
view,ekd.document.head.invoice_goods,0,Notes,Комментарии,0
view,ekd.document.head.invoice_goods,0,Obtained,Получены,0
view,ekd.document.head.invoice_goods,0,Paid,Оплаченный,0
view,ekd.document.head.invoice_goods,0,Partial payment,Частично оплачен,0
view,ekd.document.head.invoice_goods,0,Party,Контрагенты,0
view,ekd.document.head.invoice_goods,0,Payments,Платежи,0
view,ekd.document.head.invoice_goods,0,Posted,В учете,0
view,ekd.document.head.invoice_goods,0,Print,Печать,0
view,ekd.document.head.invoice_goods,0,Restore,Восстановить,0
view,ekd.document.head.invoice_goods,0,Send,Послать,0
view,ekd.document.head.invoice_goods,0,Tax,Налог,0
view,ekd.document.head.invoice_goods,0,To Pay,На оплату,0
view,ekd.document.head.invoice_tax,0,Add Number,Присвоить Номер,0
view,ekd.document.head.invoice_tax,0,Cancel,Отменить,0
view,ekd.document.head.invoice_tax,0,Delivery,Доставка,0
view,ekd.document.head.invoice_tax,0,Description,Описание,0
view,ekd.document.head.invoice_tax,0,Finance Information,Финансовая информация,0
view,ekd.document.head.invoice_tax,0,Information of Product or Documents,Информация о ТМЦ или Документах,0
view,ekd.document.head.invoice_tax,0,Invoice Tax,Счет-фактура,0
view,ekd.document.head.invoice_tax,0,Invoice Tax Lines,,0
view,ekd.document.head.invoice_tax,0,Lines Invoice Tax,Строки Счет-фактуры,0
view,ekd.document.head.invoice_tax,0,Note,Комментарий,0
view,ekd.document.head.invoice_tax,0,Notes,Комментарии,0
view,ekd.document.head.invoice_tax,0,Party,Контрагенты,0
view,ekd.document.head.invoice_tax,0,Payments,Платежи,0
view,ekd.document.head.invoice_tax,0,Posted,В учете,0
view,ekd.document.head.invoice_tax,0,Restore,Восстановить,0
view,ekd.document.head.invoice_tax,0,Tax,Налог,0
view,ekd.document.head.letter,0,List of documents,Список Документов,0
view,ekd.document.head.letter,0,Partner,Контрагенты,0
view,ekd.document.head.order,0,List of documents,Список Документов,0
view,ekd.document.head.order,0,Partner,Контрагенты,0
view,ekd.document.head.request,0,Add Number,Присвоить номер,0
view,ekd.document.head.request,0,Cancel,Отменить,0
view,ekd.document.head.request,0,Confirm,Подтверждать,0
view,ekd.document.head.request,0,Draft,Черновик,0
view,ekd.document.head.request,0,Finance Information,Финансовая информация,0
view,ekd.document.head.request,0,General,Основной,0
view,ekd.document.head.request,0,Information,Информация,0
view,ekd.document.head.request,0,Lines Request,Строки заявки,0
view,ekd.document.head.request,0,List of documents,Список Документов,0
view,ekd.document.head.request,0,Note,Комментарий,0
view,ekd.document.head.request,0,Notes,Комментарии,0
view,ekd.document.head.request,0,On payment,На оплату,0
view,ekd.document.head.request,0,Post for Confirm,Послать на Подтверждение,0
view,ekd.document.head.request,0,Product Information,Информация по ТМЦ,0
view,ekd.document.head.request,0,Request of money,Заявка на деньги,0
view,ekd.document.head.request,0,Total received,Всего получено,0
view,ekd.document.head.request,0,Total request,Всего по Заявке,0
view,ekd.document.line.request,0,Finance Information,Финансовая информация,0
view,ekd.document.line.request,0,Lines Request,Строки заявки,0
view,ekd.document.line.request,0,Note,Комментарий,0
view,ekd.document.line.request,0,Product Information,Информация по ТМЦ,0
view,ekd.document.payment,0,Documents,Документы,0
view,ekd.document.payment,0,Lines Request,Строки заявки,0
view,ekd.document.payment,0,List of documents,Список Документов,0
view,ekd.document.payment,0,Note,Комментарий,0
view,ekd.document.payment,0,Payment transactions,,0
view,ekd.document.payment.wizard.cash,0,Create payment of document,Создать платеж по документу,0
view,ekd.document.payment.wizard.cash,0,Finance Information,Финансовая информация,0
view,ekd.document.payment.wizard.cash,0,Lines Request,Строки заявки,0
view,ekd.document.payment.wizard.cash,0,Note,Комментарий,0
view,ekd.document.payment.wizard.cash,0,Product Information,Информация по ТМЦ,0
view,ekd.document.payment.wizard.init,0,Create Document Cash,Создать кассовый документ,0
view,ekd.document.payment.wizard.init,0,Please enter the amount of payment or return and choose a form of payment.,,0
view,ekd.document.payment_term,0,Payment Term,Срок платежа,0
view,ekd.document.payment_term,0,Payment Term Line,Строка срока платежа ,0
view,ekd.document.payment_term,0,Payment Term Lines,Строки срока платежа,0
view,ekd.document.payment_term,0,Payment Terms,Сроки платежей,0
view,ekd.document.template,0,Document Template,Шаблоны документов,0
view,ekd.document.template,0,General,Основной,0
view,ekd.document.template,0,System setup,Настройка шаблона,0
view,ekd.document.wizard.payment.cash,0,Create payment of document,Создать платеж по документу,0
view,ekd.document.wizard.payment.cash,0,Finance Information,Финансовая информация,0
view,ekd.document.wizard.payment.cash,0,Lines Request,Строки заявки,0
view,ekd.document.wizard.payment.cash,0,Note,Комментарий,0
view,ekd.document.wizard.payment.cash,0,Product Information,Информация по ТМЦ,0
view,ekd.document.wizard.payment.init,0,Create Document Cash,Создать кассовый документ,0
view,ekd.document.wizard.payment.init,0,Please enter the amount of payment or return and choose a form of payment.,,0
view,ir.action,0,Action,Действие,0
view,ir.action,0,General,Основной,0
view,ir.action,0,Keyword,Ключевое слово,0
view,ir.action,0,Keywords,Ключевые слова,0
view,ir.action.act_window,0,General,Основной,0
view,ir.action.act_window,0,Keyword,Ключевое слово,0
view,ir.action.act_window,0,Keywords,Ключевые слова,0
view,ir.action.act_window,0,Open Window,Открыть окно,0
view,ir.action.act_window,0,Open a Window,Открыть окно,0
view,ir.action.act_window,0,Views,Виды,0
view,ir.action.report,0,General,Основной,0
view,ir.action.report,0,Keyword,Ключевое слово,0
view,ir.action.report,0,Keywords,Ключевые слова,0
view,ir.action.report,0,Report,Отчет,0
view,ir.action.report,0,Report xml,Отчет xml,0
view,ir.action.url,0,General,Основной,0
view,ir.action.url,0,Keyword,Ключевое слово,0
view,ir.action.url,0,Keywords,Ключевые слова,0
view,ir.action.url,0,URL,Ссылка,0
view,ir.action.wizard,0,General,Основной,0
view,ir.action.wizard,0,Keyword,Ключевое слово,0
view,ir.action.wizard,0,Keywords,Ключевые слова,0
view,ir.action.wizard,0,Wizard,Мастер,0
view,ir.action.wizard_size,0,Wizard Size,Мастер размера,0
view,ir.action.wizard_size,0,Wizard Sizes,Мастер размеров,0
view,ir.attachment,0,Attachments,Вложения,0
view,ir.cron,0,Action to trigger,Действие триггера,0
view,ir.cron,0,Scheduled Action,Запланированное действие,0
view,ir.cron,0,Scheduled Actions,Запланированные действия,0
view,ir.default,0,Default,По умолчанию,0
view,ir.default,0,Defaults,По умолчанию,0
view,ir.export,0,Exports,Экспортировать,0
view,ir.lang,0,Date Formatting,Формат даты,0
view,ir.lang,0,Language,Язык,0
view,ir.lang,0,Languages,Языки,0
view,ir.lang,0,Numbers Formatting,Формат числа,0
view,ir.model,0,Fields Description,Описание полей,0
view,ir.model,0,Model Description,Описание шаблона,0
view,ir.model.access,0,Access controls,Контроль доступа,0
view,ir.model.field,0,Fields,Поля,0
view,ir.model.print_model_graph.init,0,Print Model Graph,Печать шаблона графика,0
view,ir.module.module,0,Cancel Installation,Отмена установки,0
view,ir.module.module,0,Cancel Uninstallation,Отмена удаления,0
view,ir.module.module,0,Cancel Upgrade,Отмена обновления,0
view,ir.module.module,0,Dependencies,Зависимые,0
view,ir.module.module,0,Mark for Installation,Установить,0
view,ir.module.module,0,Mark for Uninstallation (beta),Удалить (бета),0
view,ir.module.module,0,Mark for Upgrade,Обновить,0
view,ir.module.module,0,Module,Модуль,0
view,ir.module.module,0,Modules,Модули,0
view,ir.module.module.config_wizard.first,0,Welcome to the module configuration wizard!,Добро пожаловать в мастер конфигурации модуля!,0
view,ir.module.module.config_wizard.first,0,You will be able to configure your installation,Вы сможете настроить установки,0
view,ir.module.module.config_wizard.first,0,depending on the modules you have installed.,"в зависимости от модулей, которые вы установили.",0
view,ir.module.module.config_wizard.item,0,Config Wizard Items,Мастер конфигурации,0
view,ir.module.module.install_upgrade.init,0,Note that this operation my take a few minutes.,"Обратите внимание, что эта операция может занять несколько минут.",0
view,ir.module.module.install_upgrade.init,0,System Upgrade,Обновление системы,0
view,ir.module.module.install_upgrade.init,0,Your system will be upgraded.,Ваша система обновлена,0
view,ir.module.module.install_upgrade.start,0,System upgrade done,Обновление системы выполнено,0
view,ir.module.module.install_upgrade.start,0,The modules have been upgraded / installed !,Модули были обновлены / установлен!,0
view,ir.property,0,Properties,Свойства,0
view,ir.property,0,Property,Свойства,0
view,ir.rule,0,Test,Тест,0
view,ir.rule.group,0,"If there is no test defined, the rule is always satisfied if not global","Если ни одна проверка не определена, правило выполняется всегда, если не глобальная",0
view,ir.rule.group,0,Record rules,Правила записи,0
view,ir.rule.group,0,The rule is satisfied if at least one test is True,"Это правило выполняется, если по крайней мере одна проверка ернет истину",0
view,ir.sequence,0,${day},${day} - День,0
view,ir.sequence,0,${month},${month} - Месяц,0
view,ir.sequence,0,${year},${year} - Год,0
view,ir.sequence,0,Day:,День:,0
view,ir.sequence,0,"Legend (Placeholders for prefix, suffix)","Легенда (заполнители для префиксов, суффиксов)",0
view,ir.sequence,0,Month:,Месяц:,0
view,ir.sequence,0,Sequences,Последовательности,0
view,ir.sequence,0,Year:,Год:,0
view,ir.sequence.type,0,Sequence Type,Тип последовательности,0
view,ir.translation,0,Translations,Переводы,0
view,ir.translation.clean.init,0,Clean Translations,Очистить переводы,0
view,ir.translation.clean.init,0,Clean Translations?,Очистить переводы?,0
view,ir.translation.clean.start,0,Clean Translations,Очистить переводы,0
view,ir.translation.clean.start,0,Clean Translations Succeed!,Переводы очищены успешно!,0
view,ir.translation.export.init,0,Export Translation,Экспорт перевода,0
view,ir.translation.export.start,0,Export Translation,Экспорт перевода,0
view,ir.translation.set_report.init,0,Set Report Translations,Установить переводы для отчетов,0
view,ir.translation.set_report.init,0,Synchronize Report Translations?,Синхронизация переводов для отчетов?,0
view,ir.translation.set_report.start,0,Set Report Translations,Установить переводы для отчетов,0
view,ir.translation.set_report.start,0,Set Translations Succeed!,Переводы установлены успешно!,0
view,ir.translation.update.init,0,Synchronize Translations,Синхронизация переводов,0
view,ir.ui.menu,0,Menu,Меню,0
view,ir.ui.view,0,View,Вид,0
view,ir.ui.view_sc,0,Shortcut,Краткое наименование,0
view,ir.ui.view_tree_width,0,View Tree Width,Ширина просмотра списка,0
view,ir.ui.view_tree_width,0,Views Tree Width,Ширина вида список,0
view,party.address,0,Job Function,Должность,0
view,party.address,0,Notes,Комментарии,0
view,res.group,0,Group,Группа,0
view,res.group,0,Groups,Группы,0
view,res.group,0,Security,Доступ,0
view,res.request,0,Close,Закрыть,0
view,res.request,0,References,Ссылки,0
view,res.request,0,Reply,Ответить,0
view,res.request,0,Request,Запрос,0
view,res.request,0,Requests,Запросы,0
view,res.request,0,Send,Отправить,0
view,res.request.history,0,Request History,История запросов,0
view,res.request.link,0,Request Link,Ссылка запроса,0
view,res.request.reference,0,Request Reference,Настройка запроса,0
view,res.request.reference,0,Request References,Настройки запроса,0
view,res.user,0,Companies and Other,Организации и прочее,0
view,res.user,0,Default Value Period and Current Date,Период и Текущая дата,0
view,res.user,0,Language and TimeZone,Язык и Временная зона,0
view,res.user,0,Preferences,Настройка,0
view,res.user,0,Security,Доступ,0
view,res.user,0,User,Пользователь,0
view,res.user,0,Users,Пользователи,0
view,res.user.config.init,0,Add Users,Добавить пользователей,0
view,res.user.config.init,0,Be careful that the login must be unique!,Имя пользователя должно быть уникальным!,0
view,res.user.config.init,0,You can now add some users into the system.,Теперь вы можете добавить пользователей в систему,0
view,res.user.warning,0,Warning,Внимание,0
view,res.user.warning,0,Warnings,Внимание,0
view,webdav.collection,0,Collection,Каталог,0
view,webdav.collection,0,Collections,Каталоги,0
view,workflow,0,Workflow,Ход работ (WorkFlow),0
view,workflow.activity,0,Activity,Деятельность,0
view,workflow.activity,0,Transition,Переход,0
view,workflow.activity,0,Transitions,Переходы,0
view,workflow.instance,0,Instance,Экземпляр,0
view,workflow.instance,0,Instances,Экземпляры,0
view,workflow.transition,0,Transition,Переход,0
view,workflow.transition,0,Transitions,Переходы,0
view,workflow.workitem,0,Workitem,Пункт процесса,0
view,workflow.workitem,0,Workitems,Рабочий пункт,0
wizard_button,"company.company.config,company,add",0,Add,Добавить,0
wizard_button,"company.company.config,company,end",0,Cancel,Отменить,0
wizard_button,"company.company.config,init,company",0,Ok,Да,0
wizard_button,"company.company.config,init,end",0,Cancel,Отменить,0
wizard_button,"ekd.document.wizard.payment,bank,commit_bank",0,Payment,Платеж,0
wizard_button,"ekd.document.wizard.payment,bank,end",0,Cancel,Отменить,0
wizard_button,"ekd.document.wizard.payment,cash,commit_cash",0,Payment,Платеж,0
wizard_button,"ekd.document.wizard.payment,cash,end",0,Cancel,Отменить,0
wizard_button,"ekd.document.wizard.payment,init,bank",0,Payment via bank,Платеж через Банк,0
wizard_button,"ekd.document.wizard.payment,init,cash",0,Payment via cash,Платеж через Кассу,0
wizard_button,"ekd.document.wizard.payment,init,end",0,Cancel,Отменить,0
wizard_button,"ir.model.print_model_graph,init,end",0,Cancel,Отмена,0
wizard_button,"ir.model.print_model_graph,init,print",0,Print,Печать,0
wizard_button,"ir.module.module.config_wizard,first,end",0,Cancel,Отмена,0
wizard_button,"ir.module.module.config_wizard,first,wizard",0,Ok,Да,0
wizard_button,"ir.module.module.install_upgrade,init,end",0,Cancel,Отмена,0
wizard_button,"ir.module.module.install_upgrade,init,start",0,Start Upgrade,Начать обновление,0
wizard_button,"ir.module.module.install_upgrade,start,menu",0,Ok,Да,0
wizard_button,"ir.translation.clean,init,end",0,Cancel,Отмена,0
wizard_button,"ir.translation.clean,init,start",0,Start,Начать,0
wizard_button,"ir.translation.clean,start,end",0,Ok,Да,0
wizard_button,"ir.translation.export,init,end",0,Cancel,Отмена,0
wizard_button,"ir.translation.export,init,start",0,Start Export,Начать экспорт,0
wizard_button,"ir.translation.export,start,end",0,Close,Закрыть,0
wizard_button,"ir.translation.set_report,init,end",0,Cancel,Отмена,0
wizard_button,"ir.translation.set_report,init,start",0,Start Update,Начать обновление,0
wizard_button,"ir.translation.set_report,start,end",0,Ok,Да,0
wizard_button,"ir.translation.update,init,end",0,Cancel,Отмена,0
wizard_button,"ir.translation.update,init,start",0,Start Update,Начать обновление,0
wizard_button,"res.user.config,init,end",0,Cancel,Отменить,0
wizard_button,"res.user.config,init,user",0,Ok,Да,0
wizard_button,"res.user.config,user,add",0,Add,Добавить,0
wizard_button,"res.user.config,user,end",0,End,Конец,0
